id,client,p1,p2,p3,date,type,influencer,referer,clientId,influencerId
1009288,c69,4060,3741,3283,2020-03-16,Order,c25,Twitter,69,25
1009289,c46,3995,4450,3525,2020-01-23,Order,c13,Youtube,46,13
1009290,c29,2757,2786,3528,2020-05-20,Order,c47,Youtube,29,47
1009291,c22,2710,4091,3644,2020-12-11,Order,c60,Facebook,22,60
1009292,c26,3723,3187,2562,2020-05-29,Order,c64,Youtube,26,64
1009293,c4,3285,3569,2685,2020-11-08,Order,c56,Youtube,4,56
1009294,c60,3950,2575,4314,2020-05-07,Order,c61,Pinterest,60,61
1009295,c58,4607,3224,4933,2020-12-21,Order,c59,Instagram,58,59
1009296,c60,3504,3898,4858,2020-04-09,Order,c7,Instagram,60,7
1009297,c44,2772,4688,2989,2020-03-22,Order,c1,Twitter,44,1
1009298,c1,3263,3535,4944,2020-02-26,Order,c64,Snapchat,1,64
1009299,c17,3607,3528,3984,2020-10-14,Order,c47,Youtube,17,47
1009300,c30,3838,2557,4640,2020-05-17,Order,c47,Twitter,30,47
1009301,c59,3926,2783,3724,2020-03-14,Order,c14,Facebook,59,14
1009302,c100,4167,4398,4946,2020-10-31,Order,c43,Snapchat,100,43
1009303,c4,4259,2912,3537,2020-12-04,Order,c14,TikTok,4,14
1009304,c68,3474,2846,3016,2020-03-27,Order,c34,Youtube,68,34
1009305,c10,3597,3326,4856,2020-01-30,Order,c70,Instagram,10,70
1009306,c60,3615,3130,4355,2020-11-28,Order,c7,Pinterest,60,7
1009307,c21,4021,2675,3468,2020-05-29,Order,c36,Instagram,21,36
1009308,c8,4322,3558,4487,2020-03-13,Order,c6,Snapchat,8,6
1009309,c46,4607,3848,2942,2020-08-19,Order,c45,Snapchat,46,45
1009310,c96,4371,4182,3578,2020-02-15,Order,c45,Pinterest,96,45
1009311,c53,3863,3319,2877,2020-06-29,Order,c42,TikTok,53,42
1009312,c57,3250,3838,4768,2020-03-09,Order,c36,Instagram,57,36
1009313,c39,3250,2587,4575,2020-12-04,Order,c7,Twitter,39,7
1009314,c9,4720,3857,3959,2020-12-04,Order,c34,Youtube,9,34
1009315,c8,3375,3793,3931,2020-01-26,Order,c51,Youtube,8,51
1009316,c2,3213,3395,4420,2020-07-29,Order,c52,TikTok,2,52
1009317,c9,3839,2680,2929,2020-10-12,Order,c30,Facebook,9,30
1009318,c54,3292,3832,3003,2020-07-06,Order,c32,Snapchat,54,32
1009319,c43,3032,2876,3674,2020-03-02,Order,c28,Pinterest,43,28
1009320,c57,2950,4710,2744,2020-06-12,Order,c64,Instagram,57,64
1009321,c30,3534,2815,2567,2020-03-12,Order,c32,Instagram,30,32
1009322,c84,4134,2529,3332,2020-11-12,Order,c59,Pinterest,84,59
1009323,c8,2950,3668,4995,2020-05-04,Order,c6,Youtube,8,6
1009324,c39,3512,2944,4727,2020-01-18,Order,c23,TikTok,39,23
1009325,c18,3002,4287,4139,2020-02-10,Order,c50,Snapchat,18,50
1009326,c57,3810,2942,4314,2020-04-29,Order,c64,Pinterest,57,64
1009327,c2,2626,3226,4425,2020-08-12,Order,c42,Facebook,2,42
1009328,c8,3163,4337,2768,2020-02-08,Order,c36,TikTok,8,36
1009329,c15,3580,3565,4141,2020-08-07,Order,c25,Pinterest,15,25
1009330,c87,4674,2985,3713,2020-05-13,Order,c62,Twitter,87,62
1009331,c16,3460,3503,3214,2020-12-10,Order,c24,Snapchat,16,24
1009332,c17,3070,4287,3430,2020-05-23,Order,c48,TikTok,17,48
1009333,c23,3334,4915,4066,2020-08-08,Order,c63,Youtube,23,63
1009334,c20,3149,4678,4622,2020-12-24,Order,c64,TikTok,20,64
1009335,c49,2838,3727,3119,2020-08-08,Order,c22,Youtube,49,22
1009336,c95,4076,3466,4057,2020-04-06,Order,c18,Snapchat,95,18
1009337,c66,3884,4203,4786,2020-08-16,Order,c3,Facebook,66,3
1009338,c51,3682,4813,2761,2020-01-05,Order,c64,Twitter,51,64
1009339,c32,3971,2871,2663,2020-07-13,Order,c44,Twitter,32,44
1009340,c63,2814,4952,4280,2020-03-18,Order,c11,Snapchat,63,11
1009341,c48,4196,4405,3582,2020-10-15,Order,c40,Facebook,48,40
1009342,c49,4790,2943,2616,2020-09-26,Order,c7,Snapchat,49,7
1009343,c53,4901,3265,3850,2020-03-29,Order,c37,TikTok,53,37
1009344,c66,4298,4984,3162,2020-09-28,Order,c26,TikTok,66,26
1009345,c72,2649,3178,4467,2020-11-19,Order,c53,Snapchat,72,53
1009346,c72,3385,3523,3614,2020-09-14,Order,c64,Youtube,72,64
1009347,c34,4066,4542,4295,2020-05-29,Order,c37,Pinterest,34,37
1009348,c23,3931,4508,4511,2020-07-11,Order,c11,Twitter,23,11
1009349,c28,3668,4404,4340,2020-10-07,Order,c2,Snapchat,28,2
1009350,c69,4510,3024,3035,2020-09-20,Order,c5,Facebook,69,5
1009351,c29,3182,3386,3076,2020-06-25,Order,c49,Snapchat,29,49
1009352,c57,3602,3889,2689,2020-08-08,Order,c3,Facebook,57,3
1009353,c47,2551,3040,3866,2020-01-12,Order,c54,Facebook,47,54
1009354,c13,3751,4205,3416,2020-03-29,Order,c4,Youtube,13,4
1009355,c18,3125,3462,2652,2020-04-27,Order,c12,Facebook,18,12
1009356,c82,3606,2530,2501,2020-02-02,Order,c49,Twitter,82,49
1009357,c15,2974,2761,4376,2020-05-14,Order,c29,Pinterest,15,29
1009358,c54,2847,2654,2600,2020-04-16,Order,c49,TikTok,54,49
1009359,c52,4459,3201,3574,2020-12-05,Order,c41,Twitter,52,41
1009360,c4,4726,3238,3356,2020-03-08,Order,c9,Facebook,4,9
1009361,c29,3868,4251,2854,2020-12-07,Order,c15,TikTok,29,15
1009362,c99,3135,4203,2755,2020-10-29,Order,c7,Pinterest,99,7
1009363,c17,4226,3126,4924,2020-05-02,Order,c2,TikTok,17,2
1009364,c24,4361,4687,2998,2020-11-27,Order,c22,TikTok,24,22
1009365,c97,4732,3808,3859,2020-08-03,Order,c15,Pinterest,97,15
1009366,c16,3293,3416,4971,2020-04-09,Order,c38,Youtube,16,38
1009367,c77,3246,3895,4937,2020-01-19,Order,c44,Youtube,77,44
1009368,c29,2792,2826,4720,2020-05-09,Order,c46,Facebook,29,46
1009369,c47,3627,3617,4951,2020-05-27,Order,c32,Pinterest,47,32
1009370,c49,4313,2506,3583,2020-05-15,Order,c19,Facebook,49,19
1009371,c48,4009,3639,4174,2020-10-31,Order,c20,Snapchat,48,20
1009372,c90,3532,3425,4373,2020-03-08,Order,c57,Pinterest,90,57
1009373,c30,4510,4523,3942,2020-02-14,Order,c11,Snapchat,30,11
1009374,c14,2883,4406,4007,2020-01-30,Order,c2,TikTok,14,2
1009375,c56,3555,3695,3463,2020-02-14,Order,c14,Instagram,56,14
1009376,c64,3966,3894,4383,2020-06-29,Order,c9,TikTok,64,9
1009377,c72,4661,4173,3593,2020-12-11,Order,c17,Twitter,72,17
1009378,c29,3229,2754,4800,2020-04-06,Order,c1,Youtube,29,1
1009379,c12,3535,4334,2529,2020-09-16,Order,c29,Pinterest,12,29
1009380,c23,3592,4759,2835,2020-05-24,Order,c14,Twitter,23,14
1009381,c36,3469,3060,2608,2020-01-11,Order,c10,Facebook,36,10
1009382,c90,3521,2745,4248,2020-05-15,Order,c65,Snapchat,90,65
1009383,c66,4743,3522,2599,2020-04-10,Order,c48,Snapchat,66,48
1009384,c53,4407,3826,2996,2020-04-26,Order,c57,Snapchat,53,57
1009385,c78,4807,3269,4835,2020-05-06,Order,c10,Facebook,78,10
1009386,c21,2598,3211,3313,2020-09-09,Order,c63,Facebook,21,63
1009387,c33,3810,4522,4206,2020-08-06,Order,c52,Snapchat,33,52
1009388,c48,4785,3565,2736,2020-02-20,Order,c33,Youtube,48,33
1009389,c55,3174,3542,2594,2020-10-05,Order,c5,Instagram,55,5
1009390,c11,3174,3310,2962,2020-02-10,Order,c43,Pinterest,11,43
1009391,c14,4828,3268,3012,2020-04-03,Order,c42,TikTok,14,42
1009392,c62,4899,5000,3997,2020-01-05,Order,c66,Instagram,62,66
1009393,c80,4841,3559,4069,2020-11-04,Order,c27,Snapchat,80,27
1009394,c93,2696,4830,3967,2020-12-25,Order,c20,Twitter,93,20
1009395,c25,3117,4609,4140,2020-09-28,Order,c62,Facebook,25,62
1009396,c37,4511,4766,3213,2020-07-29,Order,c26,Twitter,37,26
1009397,c77,2747,4738,3345,2020-07-16,Order,c69,Youtube,77,69
1009398,c71,2806,3113,4750,2020-02-21,Order,c23,TikTok,71,23
1009399,c85,4897,4327,3813,2020-11-01,Order,c37,Youtube,85,37
1009400,c6,2987,2955,2553,2020-03-26,Order,c25,Facebook,6,25
1009401,c100,2877,4480,4009,2020-06-27,Order,c3,Pinterest,100,3
1009402,c42,3195,2873,3585,2020-07-04,Order,c10,Twitter,42,10
1009403,c72,2544,4463,3320,2020-08-29,Order,c5,Facebook,72,5
1009404,c65,3498,3290,4277,2020-11-08,Order,c35,Twitter,65,35
1009405,c59,4205,2698,2940,2020-05-08,Order,c26,TikTok,59,26
1009406,c23,2932,3182,2574,2020-08-10,Order,c57,Instagram,23,57
1009407,c21,3391,3627,3406,2020-05-13,Order,c10,Snapchat,21,10
1009408,c12,2631,2797,3242,2020-08-05,Order,c27,Twitter,12,27
1009409,c6,4820,4655,3184,2020-09-12,Order,c41,Twitter,6,41
1009410,c36,3388,3016,4789,2020-05-03,Order,c63,Snapchat,36,63
1009411,c64,4569,3869,4262,2020-12-07,Order,c40,Pinterest,64,40
1009412,c52,4381,4190,3931,2020-02-19,Order,c51,Youtube,52,51
1009413,c85,2505,3099,2976,2020-07-31,Order,c10,Pinterest,85,10
1009414,c92,3470,3358,4888,2020-04-15,Order,c20,Pinterest,92,20
1009415,c17,2811,4750,3981,2020-08-10,Order,c14,TikTok,17,14
1009416,c35,3554,3160,4459,2020-09-21,Order,c68,Youtube,35,68
1009417,c97,4724,4317,4473,2020-05-27,Order,c31,Pinterest,97,31
1009418,c7,4798,2664,4275,2020-08-26,Order,c41,Instagram,7,41
1009419,c19,3075,3259,3151,2020-12-02,Order,c63,Youtube,19,63
1009420,c52,4583,3026,3941,2020-11-30,Order,c62,Facebook,52,62
1009421,c4,3485,3334,4574,2020-03-21,Order,c8,Youtube,4,8
1009422,c78,4515,4892,3425,2020-01-31,Order,c24,Facebook,78,24
1009423,c77,4013,2665,3643,2020-12-25,Order,c67,Facebook,77,67
1009424,c36,4197,4758,2733,2020-12-17,Order,c57,Pinterest,36,57
1009425,c28,4547,2819,3128,2020-07-20,Order,c30,Instagram,28,30
1009426,c40,3348,3170,4848,2020-11-09,Order,c2,Twitter,40,2
1009427,c44,4814,3644,3855,2020-08-30,Order,c47,Facebook,44,47
1009428,c81,3468,3596,3757,2020-10-10,Order,c42,Facebook,81,42
1009429,c39,3980,4337,4846,2020-03-06,Order,c51,Youtube,39,51
1009430,c29,3724,4584,2716,2020-09-14,Order,c58,TikTok,29,58
1009431,c35,2744,2862,3891,2020-02-12,Order,c15,Instagram,35,15
1009432,c91,4411,3569,4927,2020-05-07,Order,c55,Facebook,91,55
1009433,c35,3111,3533,4024,2020-07-25,Order,c18,Instagram,35,18
1009434,c73,3916,4465,3848,2020-12-02,Order,c13,Snapchat,73,13
1009435,c66,3272,2697,4256,2020-10-09,Order,c45,Instagram,66,45
1009436,c37,3812,3313,4674,2020-01-20,Order,c65,TikTok,37,65
1009437,c40,3925,3397,3108,2020-10-08,Order,c22,Twitter,40,22
1009438,c65,3807,3898,3776,2020-02-10,Order,c34,Facebook,65,34
1009439,c18,4553,4106,2991,2020-05-22,Order,c21,TikTok,18,21
1009440,c57,4352,3671,3893,2020-03-18,Order,c21,Pinterest,57,21
1009441,c21,4808,3285,3595,2020-03-19,Order,c3,Instagram,21,3
1009442,c72,2562,4520,3493,2020-07-05,Order,c10,TikTok,72,10
1009443,c77,3804,3544,3806,2020-10-03,Order,c59,Pinterest,77,59
1009444,c46,4219,4468,4131,2020-03-14,Order,c44,Youtube,46,44
1009445,c71,3305,3355,4475,2020-12-06,Order,c7,Youtube,71,7
1009446,c8,4658,3094,2709,2020-07-23,Order,c57,TikTok,8,57
1009447,c29,3376,3802,4440,2020-08-27,Order,c16,Pinterest,29,16
1009448,c19,3863,2595,3997,2020-02-17,Order,c23,Snapchat,19,23
1009449,c15,4260,4019,3704,2020-12-06,Order,c3,Pinterest,15,3
1009450,c42,3480,2592,2510,2020-04-20,Order,c13,Facebook,42,13
1009451,c28,4319,3304,2742,2020-12-23,Order,c4,Instagram,28,4
1009452,c81,4417,3207,2640,2020-10-18,Order,c47,Facebook,81,47
1009453,c52,3884,4476,2854,2020-11-21,Order,c10,Twitter,52,10
1009454,c80,4557,4746,3228,2020-02-28,Order,c59,Snapchat,80,59
1009455,c85,4119,2581,4257,2020-08-07,Order,c61,TikTok,85,61
1009456,c49,2855,4950,2513,2020-04-18,Order,c1,Youtube,49,1
1009457,c70,3616,4465,3223,2020-04-04,Order,c34,Facebook,70,34
1009458,c5,4056,2670,4319,2020-10-02,Order,c18,Facebook,5,18
1009459,c67,4282,4658,4900,2020-04-20,Order,c11,TikTok,67,11
1009460,c26,2528,3596,3836,2020-05-22,Order,c29,Instagram,26,29
1009461,c44,3355,3311,4303,2020-04-12,Order,c33,Twitter,44,33
1009462,c78,3022,3842,3595,2020-12-16,Order,c6,Twitter,78,6
1009463,c19,4348,2560,4629,2020-10-31,Order,c23,Snapchat,19,23
1009464,c96,4907,3177,2800,2020-07-01,Order,c56,Facebook,96,56
1009465,c78,3102,4992,3595,2020-08-03,Order,c13,TikTok,78,13
1009466,c65,3992,4060,2697,2020-10-28,Order,c56,Youtube,65,56
1009467,c47,3316,4298,4177,2020-03-27,Order,c44,Pinterest,47,44
1009468,c9,3104,2893,3325,2020-06-27,Order,c59,Snapchat,9,59
1009469,c77,3914,3034,3018,2020-10-24,Order,c18,TikTok,77,18
1009470,c1,4769,4077,3635,2020-04-17,Order,c38,Facebook,1,38
1009471,c13,2671,4048,3393,2020-04-09,Order,c68,Twitter,13,68
1009472,c54,4867,3402,3243,2020-02-23,Order,c2,Youtube,54,2
1009473,c57,4101,4573,2762,2020-10-11,Order,c41,Pinterest,57,41
1009474,c40,2647,2576,3759,2020-05-03,Order,c47,Twitter,40,47
1009475,c7,4499,3844,2598,2020-04-12,Order,c2,TikTok,7,2
1009476,c74,3164,4155,3306,2020-02-03,Order,c38,Instagram,74,38
1009477,c69,3125,2950,3292,2020-06-19,Order,c36,Instagram,69,36
1009478,c6,3116,4001,3617,2020-07-06,Order,c15,Twitter,6,15
1009479,c78,3452,3701,3984,2020-03-12,Order,c43,Youtube,78,43
1009480,c73,3317,4398,4902,2020-05-30,Order,c20,Twitter,73,20
1009481,c64,3333,4831,3584,2020-12-17,Order,c43,Facebook,64,43
1009482,c72,4994,3045,4883,2020-02-21,Order,c35,Pinterest,72,35
1009483,c98,3634,4069,4760,2020-06-11,Order,c68,Twitter,98,68
1009484,c67,3928,2618,3805,2020-08-01,Order,c2,Twitter,67,2
1009485,c87,3192,4929,3156,2020-04-23,Order,c3,Instagram,87,3
1009486,c29,3824,2880,2870,2020-05-09,Order,c55,Facebook,29,55
1009487,c69,2776,4520,4347,2020-03-28,Order,c44,Pinterest,69,44
1009488,c1,4778,4196,3455,2020-12-07,Order,c26,TikTok,1,26
1009489,c38,3343,3069,3345,2020-07-11,Order,c67,Pinterest,38,67
1009490,c49,3224,3335,3406,2020-06-17,Order,c62,Facebook,49,62
1009491,c33,4086,3675,4962,2020-05-18,Order,c32,Twitter,33,32
1009492,c23,4840,4019,3529,2020-07-17,Order,c31,TikTok,23,31
1009493,c67,4467,3531,4816,2020-05-08,Order,c1,TikTok,67,1
1009494,c92,3731,3927,4591,2020-01-23,Order,c61,TikTok,92,61
1009495,c36,4854,4847,3008,2020-10-23,Order,c35,Twitter,36,35
1009496,c28,2801,2942,4790,2020-01-27,Order,c70,Snapchat,28,70
1009497,c4,4040,4133,3608,2020-11-21,Order,c18,Twitter,4,18
1009498,c99,3613,2764,3673,2020-04-15,Order,c4,Snapchat,99,4
1009499,c59,4314,3949,4617,2020-03-04,Order,c33,Youtube,59,33
1009500,c83,4108,3394,4542,2020-10-21,Order,c35,Instagram,83,35
1009501,c74,4436,2865,4678,2020-01-16,Order,c25,Instagram,74,25
1009502,c93,3986,3379,4107,2020-07-30,Order,c63,Twitter,93,63
1009503,c29,4456,2727,2589,2020-10-19,Order,c9,Pinterest,29,9
1009504,c51,4016,3089,4733,2020-07-22,Order,c23,Snapchat,51,23
1009505,c39,4492,4351,4233,2020-08-12,Order,c69,TikTok,39,69
1009506,c83,4322,3693,3811,2020-05-24,Order,c4,Facebook,83,4
1009507,c84,3972,2572,4694,2020-08-07,Order,c49,Snapchat,84,49
1009508,c81,4687,4767,3962,2020-02-09,Order,c31,Pinterest,81,31
1009509,c25,4429,4469,3994,2020-03-02,Order,c18,TikTok,25,18
1009510,c43,2718,4759,3083,2020-03-22,Order,c33,Instagram,43,33
1009511,c67,4182,2702,4633,2020-09-27,Order,c15,Instagram,67,15
1009512,c87,3566,3742,4203,2020-01-27,Order,c4,Snapchat,87,4
1009513,c100,2904,3780,3649,2020-02-27,Order,c10,Pinterest,100,10
1009514,c39,3247,2935,3931,2020-04-19,Order,c62,Snapchat,39,62
1009515,c17,3392,2975,4332,2020-07-25,Order,c28,Youtube,17,28
1009516,c37,3147,4338,3550,2020-02-01,Order,c5,Pinterest,37,5
1009517,c20,3615,4600,4831,2020-09-25,Order,c12,Youtube,20,12
1009518,c19,4296,4133,4420,2020-07-25,Order,c61,Facebook,19,61
1009519,c21,4013,4600,3836,2020-10-25,Order,c17,TikTok,21,17
1009520,c72,4135,2922,4543,2020-06-29,Order,c49,Youtube,72,49
1009521,c99,2841,4783,3272,2020-10-10,Order,c5,Youtube,99,5
1009522,c1,2595,2703,4810,2020-02-28,Order,c7,TikTok,1,7
1009523,c40,3765,3881,4215,2020-12-24,Order,c62,Youtube,40,62
1009524,c40,4178,4397,3957,2020-11-06,Order,c21,Instagram,40,21
1009525,c26,3092,4143,2551,2020-12-19,Order,c25,Snapchat,26,25
1009526,c36,3274,3276,3409,2020-06-06,Order,c58,Youtube,36,58
1009527,c66,3919,3918,4518,2020-07-23,Order,c24,Twitter,66,24
1009528,c8,4172,3280,2580,2020-03-30,Order,c16,Youtube,8,16
1009529,c60,4369,2647,4311,2020-02-19,Order,c28,TikTok,60,28
1009530,c27,3575,4443,4920,2020-07-25,Order,c17,Pinterest,27,17
1009531,c20,4160,4192,2521,2020-04-08,Order,c61,Instagram,20,61
1009532,c20,2725,4523,2869,2020-03-14,Order,c39,Instagram,20,39
1009533,c34,4830,4813,2840,2020-01-01,Order,c17,Pinterest,34,17
1009534,c81,3734,3724,3622,2020-02-20,Order,c69,Twitter,81,69
1009535,c40,3456,4902,2660,2020-11-20,Order,c30,Instagram,40,30
1009536,c70,3153,4293,3446,2020-12-23,Order,c67,Twitter,70,67
1009537,c4,2602,4198,4148,2020-04-15,Order,c12,Instagram,4,12
1009538,c70,3899,3117,4534,2020-10-05,Order,c31,Twitter,70,31
1009539,c49,2829,4583,2516,2020-04-02,Order,c33,Instagram,49,33
1009540,c9,4807,3963,4055,2020-09-20,Order,c14,TikTok,9,14
1009541,c59,3176,3074,3443,2020-11-08,Order,c21,Twitter,59,21
1009542,c32,4068,4901,3353,2020-03-22,Order,c25,Twitter,32,25
1009543,c7,4403,3023,2840,2020-02-20,Order,c30,TikTok,7,30
1009544,c61,3457,2617,4409,2020-06-11,Order,c25,Facebook,61,25
1009545,c90,2727,2736,4084,2020-07-01,Order,c56,Facebook,90,56
1009546,c50,3108,2699,4700,2020-09-06,Order,c70,Youtube,50,70
1009547,c46,4363,4928,2675,2020-01-02,Order,c70,TikTok,46,70
1009548,c54,4941,3925,3345,2020-06-12,Order,c41,Pinterest,54,41
1009549,c95,3712,4497,3947,2020-03-11,Order,c44,Snapchat,95,44
1009550,c39,4626,3287,2959,2020-06-12,Order,c28,Twitter,39,28
1009551,c49,2675,3998,4137,2020-10-26,Order,c59,Youtube,49,59
1009552,c81,4273,4106,4103,2020-07-13,Order,c28,Twitter,81,28
1009553,c91,2817,2951,3859,2020-02-10,Order,c4,TikTok,91,4
1009554,c5,3203,2716,3343,2020-02-01,Order,c42,Instagram,5,42
1009555,c15,3488,4602,3221,2020-07-15,Order,c62,Snapchat,15,62
1009556,c8,4118,4776,4949,2020-04-16,Order,c19,Twitter,8,19
1009557,c33,4578,2617,3899,2020-11-13,Order,c33,TikTok,33,33
1009558,c90,3660,4736,3210,2020-06-18,Order,c45,Instagram,90,45
1009559,c26,2813,3117,3589,2020-02-06,Order,c15,Pinterest,26,15
1009560,c27,2964,4259,3588,2020-04-18,Order,c40,Twitter,27,40
1009561,c73,3120,4428,4324,2020-12-26,Order,c55,TikTok,73,55
1009562,c12,4379,2905,4237,2020-05-06,Order,c25,TikTok,12,25
1009563,c32,4587,3014,3728,2020-08-29,Order,c69,Snapchat,32,69
1009564,c21,3253,4861,4942,2020-01-30,Order,c15,Facebook,21,15
1009565,c22,4591,2938,4755,2020-03-18,Order,c36,Facebook,22,36
1009566,c71,4561,3240,3285,2020-07-01,Order,c27,Youtube,71,27
1009567,c16,4731,4148,4772,2020-09-03,Order,c9,Pinterest,16,9
1009568,c5,4704,3496,2872,2020-10-16,Order,c42,Twitter,5,42
1009569,c74,4365,3619,4210,2020-01-26,Order,c52,Facebook,74,52
1009570,c64,3069,2638,4723,2020-07-24,Order,c27,Twitter,64,27
1009571,c68,4394,4704,3468,2020-10-15,Order,c40,Instagram,68,40
1009572,c79,4396,3814,3622,2020-03-18,Order,c55,Pinterest,79,55
1009573,c49,3036,2860,4565,2020-04-10,Order,c8,TikTok,49,8
1009574,c69,4266,3501,3342,2020-06-01,Order,c2,Twitter,69,2
1009575,c54,4751,3359,4378,2020-05-04,Order,c22,Pinterest,54,22
1009576,c58,3207,2940,3352,2020-05-31,Order,c8,Youtube,58,8
1009577,c12,3971,4856,4476,2020-01-17,Order,c61,Facebook,12,61
1009578,c43,3165,4882,3922,2020-07-17,Order,c38,Facebook,43,38
1009579,c81,4030,3785,4503,2020-04-26,Order,c5,Youtube,81,5
1009580,c88,4884,3382,4352,2020-08-17,Order,c62,Facebook,88,62
1009581,c77,3661,4757,4025,2020-07-06,Order,c38,Instagram,77,38
1009582,c77,2890,3675,4378,2020-10-31,Order,c53,Twitter,77,53
1009583,c41,3017,3947,4141,2020-11-05,Order,c5,Snapchat,41,5
1009584,c86,3818,4254,4753,2020-08-30,Order,c40,Snapchat,86,40
1009585,c67,3768,2974,3972,2020-02-26,Order,c44,Facebook,67,44
1009586,c24,2507,4013,3525,2020-08-12,Order,c63,Twitter,24,63
1009587,c84,4486,3121,4671,2020-03-23,Order,c59,TikTok,84,59
1009588,c16,4178,4809,4077,2020-02-24,Order,c40,TikTok,16,40
1009589,c12,2998,2909,4259,2020-04-20,Order,c3,Twitter,12,3
1009590,c51,3134,4201,4590,2020-12-17,Order,c39,Snapchat,51,39
1009591,c91,3783,2839,2806,2020-03-28,Order,c53,Snapchat,91,53
1009592,c50,4979,4646,3043,2020-01-12,Order,c63,Pinterest,50,63
1009593,c20,3018,2690,3341,2020-03-28,Order,c31,Instagram,20,31
1009594,c16,4042,4931,3200,2020-03-20,Order,c13,Youtube,16,13
1009595,c59,4484,4623,3858,2020-11-01,Order,c53,Instagram,59,53
1009596,c97,4097,3502,3170,2020-04-26,Order,c43,Instagram,97,43
1009597,c23,3273,2696,2982,2020-03-11,Order,c52,Instagram,23,52
1009598,c45,3548,4995,2943,2020-04-03,Order,c44,Twitter,45,44
1009599,c37,2771,4502,2589,2020-07-22,Order,c9,Facebook,37,9
1009600,c18,4846,4928,3984,2020-03-16,Order,c34,Twitter,18,34
1009601,c13,4773,4354,3689,2020-01-01,Order,c54,TikTok,13,54
1009602,c47,4981,4599,3189,2020-12-21,Order,c70,Youtube,47,70
1009603,c63,4345,3188,3653,2020-10-15,Order,c12,Twitter,63,12
1009604,c65,2518,3697,4913,2020-02-19,Order,c35,Twitter,65,35
1009605,c1,2864,4175,3019,2020-06-25,Order,c66,Youtube,1,66
1009606,c97,3842,3414,3443,2020-03-07,Order,c58,Facebook,97,58
1009607,c64,4392,4338,4239,2020-09-03,Order,c35,Snapchat,64,35
1009608,c21,4545,2612,2959,2020-09-19,Order,c19,Twitter,21,19
1009609,c15,2959,3239,3943,2020-06-07,Order,c41,TikTok,15,41
1009610,c92,3484,4909,4588,2020-04-17,Order,c39,Facebook,92,39
1009611,c88,2688,4240,3245,2020-10-28,Order,c62,TikTok,88,62
1009612,c81,4113,3297,4791,2020-05-11,Order,c59,Pinterest,81,59
1009613,c61,3432,2564,2655,2020-01-01,Order,c56,Instagram,61,56
1009614,c67,2712,3252,3290,2020-11-23,Order,c28,Youtube,67,28
1009615,c16,3376,4587,3994,2020-09-19,Order,c15,Youtube,16,15
1009616,c32,3712,3373,4592,2020-02-01,Order,c70,Instagram,32,70
1009617,c55,3417,4895,3334,2020-04-08,Order,c60,Instagram,55,60
1009618,c21,2618,2989,3236,2020-11-19,Order,c34,Snapchat,21,34
1009619,c78,2827,4225,3916,2020-08-15,Order,c39,Snapchat,78,39
1009620,c7,2646,4300,2523,2020-07-26,Order,c1,Youtube,7,1
1009621,c83,3355,3812,4101,2020-12-21,Order,c70,Youtube,83,70
1009622,c12,3001,3999,4373,2020-09-20,Order,c62,TikTok,12,62
1009623,c6,3116,3736,2888,2020-04-19,Order,c5,Snapchat,6,5
1009624,c85,3965,3548,3167,2020-01-23,Order,c70,Pinterest,85,70
1009625,c99,4650,4856,3055,2020-01-11,Order,c35,Pinterest,99,35
1009626,c100,3386,3020,2760,2020-01-06,Order,c2,Snapchat,100,2
1009627,c34,4009,4416,2925,2020-03-07,Order,c28,TikTok,34,28
1009628,c48,2575,4984,3454,2020-05-11,Order,c38,Snapchat,48,38
1009629,c64,2778,4794,4857,2020-03-14,Order,c67,Twitter,64,67
1009630,c66,3814,3842,4347,2020-10-26,Order,c31,Pinterest,66,31
1009631,c56,4500,2591,4591,2020-11-15,Order,c43,Instagram,56,43
1009632,c41,2810,2775,2610,2020-09-24,Order,c32,Facebook,41,32
1009633,c9,3674,2793,2863,2020-01-31,Order,c43,Snapchat,9,43
1009634,c1,3570,3592,4272,2020-04-04,Order,c50,Facebook,1,50
1009635,c85,4626,4464,4335,2020-12-19,Order,c2,Pinterest,85,2
